,AUC_baseline,AUC01_baseline,PPV_baseline,AUC_structure,AUC01_structure,PPV_structure
0,0.9434658466931456,0.8878679349858536,0.7216575449569976,0.9431202005639303,0.883004502577605,0.7013291634089132
1,0.941082301892161,0.8941290842699292,0.7380766223612197,0.9385772039645279,0.887600055409544,0.7333854573885848
2,0.9349487071613795,0.8842911040908784,0.7146207974980453,0.9331014351999312,0.8789238545194594,0.7075840500390931
3,0.9425527140312009,0.892916016968996,0.7388584831899921,0.9413447467988793,0.8874140059055583,0.7224394057857702
4,0.9400315903822818,0.8867387767345278,0.7161845191555903,0.9398416363297268,0.8801013003293944,0.7036747458952306
5,0.9403141379990947,0.8847566724767821,0.6958561376075059,0.9400943434912848,0.8792770345165476,0.6888193901485535
6,0.9463773760514584,0.8969923274744651,0.7068021892103206,0.9436943852809618,0.88837742239637,0.7013291634089132
7,0.9459756678437475,0.8887550978835645,0.6974198592650508,0.9439619743037269,0.8825210517390556,0.6942924159499609
8,0.9423550666366185,0.8929707275482053,0.7185301016419078,0.9402941125710257,0.8873560831248435,0.7021110242376857
9,0.9443566848688651,0.8898863368154769,0.7154026583268178,0.9428440016051101,0.8850572725158494,0.6966379984362784
10,0.9442413382883175,0.893827366582655,0.7177482408131353,0.9437437077444503,0.8879322549157671,0.6982017200938233
11,0.9437339178288864,0.897849073418469,0.7232212666145426,0.9435653912310478,0.8937240237984323,0.7138389366692729
12,0.9520429658281244,0.8967320770555324,0.7122752150117279,0.9504031608972141,0.890160716728821,0.6942924159499609
13,0.9450514024439491,0.8944270906021817,0.7333854573885848,0.943298665314931,0.8870654025597315,0.7200938232994527
14,0.9411894034876502,0.887641806838289,0.7263487099296325,0.939302315597957,0.8823284176955042,0.7169663799843627
15,0.9530119789787227,0.8992871293883822,0.72869429241595,0.9507175280648172,0.8924574862631599,0.7279124315871774
16,0.9517075460341946,0.8979845233880115,0.709147771696638,0.9498934074706677,0.8926024767106178,0.6966379984362784
17,0.9476262647325705,0.897882036470699,0.7169663799843627,0.9463369199544026,0.8925425459781514,0.7114933541829555
18,0.9451035963336187,0.8911260807987211,0.6872556684910086,0.9454717214090366,0.8875454313561607,0.674745895230649
19,0.9481207462040946,0.8951599970078128,0.7208756841282252,0.9476186877990516,0.8889196314043483,0.7083659108678655
20,0.946659685438358,0.8915650650332694,0.7185301016419078,0.9443859425312432,0.8863050908080139,0.706020328381548
21,0.94542643758426,0.8935860512054956,0.7185301016419078,0.9443479465650876,0.889085358170342,0.7185301016419078
22,0.9455362815084508,0.894377632987133,0.7036747458952306,0.9450362311880199,0.8902415670588156,0.6935105551211884
23,0.9451334773667399,0.894698473870535,0.6927286942924159,0.9439782308591709,0.8894333701948351,0.6864738076622361
24,0.9406456631892697,0.8897329986665621,0.7326035965598123,0.9394729657228019,0.8826991920934975,0.7177482408131353
25,0.9436550191429331,0.8906191111838125,0.7247849882720876,0.9420842209245708,0.887469860323523,0.7130570758405004
26,0.9487706546801156,0.8918460207024276,0.7240031274433151,0.9470055123015637,0.8853857291410366,0.7161845191555903
27,0.9419657396638345,0.8824742598489086,0.7318217357310399,0.9410386574178446,0.8758356401137497,0.7247849882720876
28,0.9347531602780472,0.8888320383489512,0.7169663799843627,0.9315632186340925,0.8818657539009587,0.7099296325254105
29,0.9536443838899196,0.8947745905369199,0.7083659108678655,0.9503006196497739,0.8847397377800277,0.6942924159499609
30,0.9442946332139333,0.8913868181202896,0.6903831118060985,0.9428404973361617,0.8872609460153387,0.691164972634871
